goodreads_id,title,author,isbn,isbn13,rating,status,date_read,date_added,favorite,review
61294937,"The Adventures of Amina al-Sirafi (Amina al-Sirafi, #1)",Shannon Chakraborty,,,3,read,2024/10/27,2023/09/07,false,"This book deserves every kind of praise for Chakraborty’s research and use of bibliography. As an introduction to any type of Muslamic folklore (and maybe even the history), I enjoyed being ignorant of a lot of stuff written here so I could research them myself.<br/>Now to the story itself…<br/>At times, the book felt like a very good DnD campaign, but unfortunately the times where it felt disconnected and pathless were more often.<br/>I think that the first 1/3 of the book is very good; it sets the plot in a good way, there are fun scenarios to explore and the details are on point. The second and last third, however, felt incrementally disconnected, losing the polished descriptions and events, and I was getting madly frustrated by it.<br/>It pains me to give the book a ‘meh’ review but I just couldn’t get around to love it and enjoy it as it is. Come to think of it, it ended up feeling very YA"
43798285,The Institute,Stephen King,1982110597,9781982110598,0,to-read,,2024/10/22,false,
13151129,"Earth Unaware (The First Formic War, #1)",Orson Scott Card,0765329042,9780765329042,0,to-read,,2024/10/22,false,
2429135,"The Girl With the Dragon Tattoo (Millennium, #1)",Stieg Larsson,0670069019,9780670069019,0,to-read,,2024/10/22,false,
3636,"The Giver (Giver, #1)",Lois Lowry,0385732554,9780385732550,0,to-read,,2024/10/22,false,
1772910,White Nights,Fyodor Dostoevsky,,9781847499318,0,to-read,,2024/10/22,false,
36374432,1922,Stephen King,1508254508,9781508254508,4,read,2024/10/20,2024/10/13,false,"At points the story felt very lovecraftian, at others it just went full balls to the wall on the gore.<br/>Most of the plot is interesting, even if it lasts for too long. Also, there is a chunk of the story that I felt tricked by due to the narration of events in which the character wasn’t present but still knew what happened. I would have preferred if the perspective had switched and then had the main character find out some other way instead of the ‘well, they told me that…’.<br/>Anyway, good story, the audiobook is great"
18423,The Left Hand of Darkness,Ursula K. Le Guin,,9781473221635,0,to-read,,2024/10/14,false,
58727132,Eversion,Alastair Reynolds,0316462829,9780316462822,4,read,2024/10/13,2024/10/08,false,"This is a good book! It didn’t left me in awe with it (probably because I was left confused with the different times but the plot is good, the characters are loveable enough and it’s a nice read.<br/>There’s nothing inherently bad with it but I would like to have a bit more of context at the start of the chapters (maybe a year or something) so I could understand where I’m standing.<br/>Now that I understand the entire plot, surely the second reading will be a lot better.<br/>In any case, if you feel yourself confused and willing to give up the book, don’t! Eventually everything will make sense"
350,Stranger in a Strange Land,Robert A. Heinlein,,9781429537322,0,to-read,,2024/10/05,false,
36402034,Do Androids Dream of Electric Sheep?,Philip K. Dick,,9780451038005,4,read,2024/09/08,2023/03/09,false,"It has some pacing issues that threw me off, and the writing is average, but some sections of the book feel so immensely developed and try to convey such a large meaning that it completely makes up for it.<br/>I like books that make me look for their meaning (which is most of the good SF, I guess) and this one is no different; it feels weird and murky at times but I take great joy in seeing people discussing the philosophical meaning of what PKD created here"
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,,,4,read,2024/06/29,2023/01/19,false,"An interesting book but it just didn’t scratch the itch fully.<br/>Since I never saw the movie, I wasn’t expecting it to be existentialist but I appreciated the change! I didn’t, however, find much SciFi in it (maybe the book is showing its age?).<br/>In any case, it is definitely a good read"
58831139,"Foundation (Foundation, #1)",Isaac Asimov,,,3,read,2024/10/05,2023/01/19,false,"Asimov deserves all the praise for being one of the pioneers of SciFi, but this book, for me, just isn't showing that.<br/>There's a lot of talk (maybe 95% of the book is just talking) and I just couldn't get into it. I didn't know what to attach myself to since:<br/>1. the plot was somewhat interesting but even with time jumps it didn't develop<br/>2. there's little to no world-building apart from the politics (which I understand why it gets a major focus)<br/>3. the characters are constantly trying to one-up the others by showing how smart they are (I've never read the phrase 'Yeah, I know what you mean, you can skip that', or a derivative of it, so many times!)"
32617610,"Sea of Rust (Sea of Rust, #1)",C. Robert Cargill,1473212782,9781473212787,3,read,2024/09/29,2023/09/23,false,"Aww, man… I wanted to like the book but it felt so anticlimactic and dull. The story felt extremely flat for me, and I wasn’t able to care for any of the characters.<br/>Despite the fact that the book is about robots, and nearly solely with robots, they could have been replaced by something else completely and the story would land the same way <br/>The world building felt nonexistent, the descriptions were mostly about fight scenes (which felt like 80% of the book) and the characters were flat as a sheet of paper.<br/>It doesn’t get 2⭐️ because the idea was interesting and there are bits of reflection"
4671,The Great Gatsby,F. Scott Fitzgerald,0743273567,9780743273565,4,read,2011/01/01,2021/06/06,false,
43722869,"The Eden Paradox (Eden Paradox, #1)",Barry Kirwan,,,0,to-read,,2024/09/27,false,
49628,Cloud Atlas,David Mitchell,0375507256,9780375507250,0,to-read,,2024/09/27,false,
26597350,How to Grow Old: Ancient Wisdom for the Second Half of Life (Ancient Wisdom for Modern Readers),Marcus Tullius Cicero,0691167702,9780691167701,0,to-read,,2024/09/27,false,
135742,In Praise of Idleness and Other Essays,Bertrand Russell,0415109248,9780415109246,0,to-read,,2024/09/27,false,
9836767,The Shawshank Redemption,Stephen King,1101010991,9781101010990,3,read,2024/09/26,2024/09/26,false,"I found it dull. Maybe it’s me but it didn’t find the story or the characters interesting and the moral was meh. Having read The Body before, which is personally one of my favourites, Shawshank just left me feeling nothing"
9829651,The Body,Stephen King,1101010975,9781101010976,5,read,2024/09/13,2024/09/07,false,"At the point of this reading, I've read [b:Lisey's Story|10566|Lisey's Story|Stephen         King|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316346037l/10566._SY75_.jpg|4512687], [b:The Mist|813214|The Mist|Stephen         King|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331317781l/813214._SY75_.jpg|59181], [b:The Eyes of the Dragon|10611|The Eyes of the Dragon|Stephen         King|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1660526231l/10611._SY75_.jpg|3083085], [b:Fairy Tale|60177373|Fairy Tale|Stephen         King|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647789287l/60177373._SY75_.jpg|94912019], [b:Billy Summers|56852407|Billy Summers|Stephen         King|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618151020l/56852407._SY75_.jpg|88930370], [b:The Breathing Method|4945933|The Breathing Method|Stephen         King|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477679439l/4945933._SX50_.jpg|88565341], and [b:Elevation|38355410|Elevation|Stephen         King|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542040067l/38355410._SX50_.jpg|60021532].<br/>The Body joins The Eyes of the Dragon and Fairy Tale as one of my favourites from Stephen King and my recommendation to anyone who wants an outrageously good book.<br/>On paper, there is nothing interesting in the story's premise: 4 kids walk to see a body near the railroad and regular life events happen. BUT IT IS SOOOOO GOOD! King seems to have a special talent to create mundane characters that just live average lives and that ends up giving so much to his book. A group of friends, doing kid stuff, but having adolescent conversations that naturally appear during their age opens up the story to being so much more than a physical journey from point A to point B<br/>---<br/>About the audiobook, Frank Muller is an amazing narrator and I feel like he gave the twang necessary for the characters to feel even more alive!"
4982,The Sirens of Titan,Kurt Vonnegut Jr.,,,5,read,2024/09/14,2024/09/14,false,"The charm of the book got me.<br/>It is humorous, bold, whimsical and wholesome! I wasn’t expecting such a good story out of it but it blew my expectations completely.<br/>—<br/>With that said, it is an old book. The ‘help’ speaks with a dialect and the love between two supposed male characters needs to be clarified as not being homosexual. Those parts may irk some people, definitely"
132764668,Pet Sematary (Stephen King Library Red Leatherette),Stephen King,,,0,to-read,,2024/09/02,false,
77262337,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,,9781529944792,4,read,2024/09/01,2023/05/31,false,"It's a good story, but the pacing threw me off at times and I felt like some stuff was overly descriptive while others lacked the care.<br/>The first part was highly detailed, so much that I was ok if that was the entire book, but then the next 2 parts felt... a bit everywhere; which doesn't mean that they were bad, but they didn't do it for me as much. Some of the chapters, in my view, could have benefitted from having been told from a different character's POV because they felt very passive (again, the pacing thing).<br/><br/>Overall, a good book, with a good story and fairly loveable characters (I didn't get to know as much of them as I would love to, but they were still good) which deserves its praise (I guess this review focus more in the negative parts because the positive praise was already mentioned by so many people "
164154,"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,0060892994,9780060892999,0,to-read,,2024/08/31,false,
6572593,Lisey's Story,Stephen King,0743289412,9780743289412,4,read,2024/08/23,2024/08/09,false,"This is a very <i>long boy</i>, and I feel I could have lived without the repeated statement of the same stuff. It just felt, for me, unnecessarily long for what it encompassed.<br/>The language in the book is also not easy to digest. There's so much made-up-in-between-members-of-a-couple and infant language that I just kept thinking about <i>doggo</i>. That's what reminded me of and it was off-putting. It's relatable (any couple will have made up words) but I just kept going back to thinking: <i>doggo</i>, and that's not the ideal word to think of when the author is trying to set the <i>thriller mood</i>.<br/>All of this almost made me drop the book to 3⭐... <br/><br/>However...<br/>It's a brilliant thriller! The mix between past and present (<i>and maybe a bit of side-but-on-another-plane present</i>) interlocked in the same chapter, or even on the same page, just made me keep reading the damn thing, waiting for the resolution, which felt obvious, but I couldn't wait to get to it, in a good sense!<br/>King's writing, as always, is brilliant, enticing, catatonic, and any other endearing attribute you may want to give this genius."
25003419,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,,,3,read,2024/08/22,2024/08/17,false,"Definitely not my favourite Agatha Christie book, by far.<br/>Although the plot seems interesting, I think it fails to accomplish much, throwing instead a bunch of red herrings without focusing on anything in particular.<br/>We even got a secondary narration, other than Hastings, and even that didn't captivate me.<br/>A shame but it is what it is."
54369251,A Wizard’s Guide to Defensive Baking,T. Kingfisher,1614505241,9781614505242,4,read,2024/08/14,2024/08/05,false,"I finished the book without realising that it was YA, but, alas, I guess that means that it’s a book for all ages. I’ve enjoyed it, especially in audiobook format. Kingfisher’s pacing is always very engaging for me and the characters are endearing, with no surprise.<br/>Give it a go, you won’t be disappointed "
60581087,The Passenger (The Passenger #1),Cormac McCarthy,0593535227,9780593535226,5,read,2024/08/04,2024/07/21,false,"I can’t properly explain why but this book felt like watching a sunset. Melancholic, solemn and kinda sad.<br/>Cormac’s style is still confusing to me, especially as a non native English speaker, but I comprehended this book 10 times better than Blood Meridian and I deeply enjoyed it"
44791514,The Art of Seduction,Robert Greene,0142001198,9780142001196,1,read,2024/08/03,2024/08/03,false,"Quick listen at 2x. You won’t really lose much if you listen it at that speed, even if you’re not used to it.<br/>I started this book thinking it would lean more into history but it’s actually just a guide on trying to teach people to exude charisma through different techniques / personalities. Probably the book would have done better if it didn’t lean so heavy into calling it seduction and creating emphasis on the body part of things.<br/>I’m sure this is interesting to someone who fails to interact with people in any shape or form and lacks any kind of power of observation."
195710915,Starter Villain,John Scalzi,1509835415,9781509835416,4,read,2024/08/02,2023/11/23,false,"It’s a very entertaining book and it works wonderfully well as an audiobook, especially with Wil Wheaton narrating it - it just fits perfectly!<br/>It’s not a groundbreaking work but it also doesn’t really have any flaws so 4⭐️ is the sweet spot.<br/>I definitely recommend the audiobook (the way the characters talk makes it seem like reading it would be incredibly dull)"
63224685,Inquisitor: Rise of the Red Blade (Star Wars),Delilah S. Dawson,,9781529907650,4,read,2024/07/23,2024/05/10,false,"It's a good book, but I would have liked to have more of Inquisitor in it; it felt rushed and lacking detail, which is odd since it seems like it should have been the most important part.<br/>The story, in any case, is good; it shows how the Jedi lack the structure to train those who doubt their past and find stuff along the way. A lot of planets and characters to play with and Iskat felt like a good main character; also nice to see some of the Inquisitors in action, although I would have liked some more fight scenes<br/>The audiobook, like always, is amazing, from the production to the narration to the audio effects!<br/><br/>And now a rant...<br/>This is the 3rd read that cements the fact that the Jedi just completely and absolutely suck! Their portrayal in [cover:Inquisitor: Rise of the Red Blade|62802781], [b:Dooku: Jedi Lost|44643629|Dooku  Jedi Lost (Star Wars)|Cavan Scott|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553716174l/44643629._SX50_.jpg|69271824], and [b:Padawan|59235877|Padawan (Star Wars)|Kiersten White|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646880570l/59235877._SY75_.jpg|93387017] shows that they follow their tenets to an extreme that leaves a lot of Padawans lost and unguided, which, makes them look for answers for themselves and has them turn into the Dark Side that allows them to do so. With so many blunders, I would have expected that they would have learned not to disregard someone's questions or doubts, but, alas, here we stand: Padawans left to their demise, while the organization makes them feel excluded and alien, even if they practically kidnapped them at a young age!"
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,,,4,read,2024/07/21,2023/01/19,false,"If you’re abhorrent to taboos from the 70s ( like homosexuality, female people in the army, and drugs ) then you’ll not like this book; you can feel that it is old, and while I find it charming ( I mean, it is what is ) it won’t be for everybody. <br/>I’m only giving it 4⭐️ because it felt very vague for me; there’s high attention to detail on the combat parts but I usually look for societal stuff in my sci-fi and it didn’t give me much ( just went it was getting interesting, they pulled me right out ).<br/>In any case, it’s a good book. You can find its commentary in more recent works, and probably written in a better way, but it’s always nice to see one of its origins"
45754981,The Glass Hotel,Emily St. John Mandel,0525521143,9780525521143,2,read,2024/07/02,2023/10/02,false,"Picked this book after reading Sea of Tranquility and Station Eleven and it definitely has nothing to do with those two…<br/>Although it seems well written, it didn’t do anything for me. The characters felt dull and I couldn’t attach to any of them in particular; also, I’m not entirely sure if it had a plot…<br/>Overall, very disappointed"
35074096,"Mythos - The Greek Myths Retold (Stephen Fry's Great Mythology, #1)",Stephen Fry,0718188721,9780718188726,4,read,2024/06/29,2024/06/18,false,"I’m torn on how to rank this book, mostly because I didn’t know how to approach reading it.<br/>While I love Greek mythology and this book seems to tick all the boxes, there’s a lot of info going one. So much info that it almost feels like you should read a chapter and leave it for a few weeks but I don’t know how to approach books that way.<br/>There’s a lot of names of people and cities going on and it can feel like too much at times, which deters from the experience, for me.<br/>Also, the version I read had 2 graphs at the start and a couple of photos in between chapters; while I appreciate the effort, I feel like a lot more could have been done on this part (like going back to the family tree every time someone new was introduced).<br/>I still think it’s a good book, but I probably wouldn’t recommend it unless you really enjoy reading about Greek mythology"
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,0316440884,9780316440882,0,to-read,,2024/06/21,false,
35493082,"The Rising Sea (NUMA Files, #15)",Clive Cussler,,,0,to-read,,2024/06/20,false,
2562708,O Perfume: História de um Assassino,Patrick Süskind,,,2,read,2024/06/20,2024/05/20,false,"I don’t know if it was from the audiobook format but past the mid point this book felt painfully dull. I almost felt like it was completely detached, in style and narrative, for the first half. Whether or not purpose or not, I can’t tell; maybe this just isn’t a book to be heard.<br/>I’ll think about give it a chance as a read, but for now it gets a terribly bad score, even if the first half was extremely captivating "
9647295,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,0765365278,9780765365279,5,read,2024/06/14,2024/05/13,false,"I want to kick myself for not picking Sanderson before!<br/>At this moment, The Way of Kings easily gets into my top 5 of all time.<br/>—<br/>Yeah, the book is loooong, and there’s a lot of history and development and not much happens throughout the pages, but I absolutely loved it! Sanderson seems to have a gift for worldbuilding and I’m 100% here for it.<br/>—<br/>On a not so good note, I advise against getting the paperback isbnxxx279. The illustrations are poorly printed and you can’t read the text in them; also the print is very susceptible of staining and smudging from your fingers just grabbing the pages"
24445388,A Amiga Genial,Elena Ferrante,9896414793,9789896414795,0,to-read,,2024/05/20,false,
7128901,Man's Search for Meaning,Viktor E. Frankl,0807067997,9780807067994,4,read,2024/05/18,2023/01/19,false,"Frankl’s life is a tragic one and the book makes you look at the adversities in life with a different meaning.<br/>That’s just the first half of the book, though, since on the second half Frankl explores his doctrine and how it’s beneficial. I personally think that logoteraphy itself tries to cover a lot of areas with its practice while being too abstract"
30659,Meditations,Marcus Aurelius,0140449337,9780140449334,0,currently-reading,,2024/05/13,false,
124019528,The Eye of Darkness,George Mann,0593597931,9780593597934,0,to-read,,2024/05/13,false,
9579882,Star Wars: Choices of One,Timothy Zahn,0345511255,9780345511256,0,to-read,,2024/05/13,false,
35414,Star Wars: Allegiance,Timothy Zahn,0345477383,9780345477385,0,to-read,,2024/05/13,false,
13573427,Star Wars: Scoundrels,Timothy Zahn,0345511506,9780345511508,0,to-read,,2024/05/13,false,
17345390,"Razor's Edge (Star Wars: Empire and Rebellion, #1)",Martha Wells,0804148260,9780804148269,3,read,2024/05/02,2024/04/23,false,I’m going to assume that the fault of my rating is due to the fact that this book just doesn’t work as an audiobook. I refuse to assume that it’s Wells’ fault and will try to read the book to confirm my position 
61176500,Path of Vengeance (Star Wars: The High Republic: Phase II: Quest of the Jedi #2),Cavan Scott,1368082882,9781368082884,0,to-read,,2024/05/10,false,
60420362,Path of Deceit (Star Wars: The High Republic: Phase II: Quest of the Jedi #1),Tessa Gratton,1368076122,9781368076128,0,to-read,,2024/05/10,false,
48643567,The Doors of Eden,Adrian Tchaikovsky,,9781509865925,2,read,2024/05/09,2024/04/23,false,"Damn… this sucked! And I wasn’t expecting that from Adrian!<br/>For me it felt like this was just a draft of an experiment because none of it made sense or felt mildly engaging. <br/>All the characters had a lot of potential but none came through.<br/>Same thing for the plot; the pages went on and on but nothing was getting accomplished in them. I still can’t comprehend how this book ended up being so long, considering that so little happens in it.<br/>The best parts were the exposition of the different timelines but that’s not enough to save the book.<br/>I just still have hope on you, Adrian, but this just wasn’t it!"
61237044,"Infinity Gate (Pandominion, #1)",M.R. Carey,0316504386,9780316504386,0,to-read,,2024/04/23,false,
57558287,"City on Fire (Danny Ryan, #1)",Don Winslow,0062851195,9780062851192,0,to-read,,2024/04/23,false,
55278507,"Shards of Earth (The Final Architecture, #1)",Adrian Tchaikovsky,1549106392,9781549106392,0,to-read,,2024/04/23,false,
156784,Permutation City,Greg Egan,006105481X,9780061054815,0,to-read,,2024/04/23,false,
156538,North and South,Elizabeth Gaskell,0140620192,9780140620191,0,to-read,,2024/04/23,false,
156785,Diaspora,Greg Egan,3453161815,9783453161818,0,to-read,,2024/04/23,false,
457228,Butcher's Crossing,John Williams,1590171985,9781590171981,0,to-read,,2024/04/23,false,
2872246,O Crime do Padre Amaro,Eça de Queirós,9723802554,9789723802559,2,read,2024/04/15,2024/03/28,false,"Desculpa, Eça, não és tu, sou eu... provavelmente (mas se calhar não)...<br/>Sinto-me mal em dar esta review ao livro, e, ainda mais, sinto-me 'burro' (?) por ser um livro com tanta classificação e a mim ter causado tanto fastio. E, por causa desse sentimento, segue aqui uma review algo extensa para uma má classificação do que senti para com a história.<br/>---<br/>1. Não sou de uma terra pequena, nem tampouco tive contacto com a religião; a isto acresce a falta de descrições do que envolve as personagens (tirando uma ou outra poltrona), e o somatório equivale a algo que, para mim, torna-se impossível de imaginar ou vivenciar.<br/><br/>2. As personagens, na sua grande maioria, são verdadeiramente choninhas e cuscas; talvez a palavra correcta seja 'tristes', porque nunca mostram ânimo verdadeiro e os queixumes são inúmeros e a alegria do 'aqui' e do 'agora' inexistente. Além disso, cheguei ao fim sem saber quem são; talvez não fosse o objectivo, e fossem efectivamente uma matéria cinzenta amorfa que pretende representar apenas o 'estatuto' e 'posição social', mas caiu-me no goto serem todos tão insignificantes<br/><br/>3. Muito pouco, ou mesmo nada, se passa ao longo das 427 páginas que compõem a história; há muito queixume e muita cusquice, mas, a história pareceu-me sempre ausente<br/><br/>4. Faz mais de 10 anos que li Os Maias e na altura senti o mesmo enfado mas assumi que fosse por ser mais novo e decidi dar uma oportunidade ao O Crime do Padre Amaro; a verdade é que o sentimento não mudou - talvez seja pelo estilo realista de Eça, ou talvez por o livro ser antigo e em termos culturais (fora o abuso do poder) ser algo irrelevante, ou talvez seja apenas o meu estilo de leitura e de gosto, mas efectivamente não foi uma boa leitura"
22012290,Lords of the Sith (Star Wars),Paul S. Kemp,,9781473517851,0,to-read,,2024/04/14,false,
35430,"Path of Destruction (Star Wars: Darth Bane, #1)",Drew Karpyshyn,0345477367,9780345477361,0,to-read,,2024/04/14,false,
44643629,Dooku: Jedi Lost (Star Wars),Cavan Scott,0593102827,9780593102824,3,read,2024/04/14,2024/04/07,false,"It’s not bad, but it’s definitely not great. It felt flat, most of the times, and having the narration being based on memories of others or a diary felt odd considering that the flashbacks were not from the POV of those people.<br/>The end also felt rushed to me and although I learned a lot about Dooku, the resolution felt … lackluster<br/>Best thing about it is the full cast narration, which is what kept me listening"
34032257,A Defesa de Maigret,Georges Simenon,,,5,read,2024/04/06,2024/04/03,false,"This story goes to show how important it is that Maigret focuses his energy on people. Lucas, Janvier, Madame Maigret, and Padron; without them, Maigret would possibly be doomed! But he is a caring and respected individual, which means that even his informants, to whom he is a pain in the "
9167595,L'Écluse n°1,Georges Simenon,2253143154,9782253143154,5,read,2024/03/24,2024/03/22,false,"This is my 11th Maigret book, and, sharing the spot with [b:Inspector Cadaver|24662081|Inspector Cadaver|Georges Simenon|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443923724l/24662081._SY75_.jpg|2519047], it might have the best scenery descriptions of them all!<br/>I was going to take 1⭐ from this book because the resolution felt a bit detached; I was hoping for a larger climax than what was experienced, but I'm leaving it at 5⭐ since Simenon deserves all the praise for his description of the working life around the Seine."
53632145,Doctor Aphra,Sarah Kuhn,0593215478,9780593215470,5,read,2024/03/24,2024/03/12,false,"BRB, buying the comics and the book!<br/>The audiobook was amazing, with a full cast! Also, Vader, Solo, Luke, Leia, IG-90, Bossk, and even ‘Boba Man’? This is an amazing canon story!<br/>Aphra is a chaotic neutral character that has as much sass as young Kenobi!<br/>Some reviews lower this book low due to Aphra's character and I totally get it, but, for me, the whole book was perfect.<br/>Also, I love you, Triple-0! ❤️"
57823095,Weyward,Emilia Hart,0008499098,9780008499099,1,read,2024/03/21,2023/05/13,false,"With the risk of sounding like a jerk for being a man and poorly reviewing a book about female resilience and empowerment, I'll paraphrase other users' reviews before giving mine.<br/><br/><blockquote>Look, I'm sorry, I just did not have a good time reading this book. I actually wanted to put it down due to the high volume of confronting content and my own discomfort with it. I was also just not engaged with the characters and frankly, bored. I was somehow both confronted and bored. However I was gifted such a beautiful advance copy, I speed read the second half just so I could form an overall impression.</blockquote><br/><br/><blockquote>This book is touted as a female empowering/female resilience type story, but all it really does is put female characters into graphic situations (note: there are many trigger warnings for this book including but not limited to graphic rape, abuse, abortion, deadly injury, persecution, and humiliation/forced nakedness. Then the woman characters deal with that trauma all alone -ahem, not alone, they have their ancestors’ spirits with them- and only one of them ends up with someone by their side in the end…</blockquote><br/><br/><blockquote>There are only two men in the book that aren’t villains - one you only see in flashbacks and the other is a bit part mostly seen as a child. The other brutes are atrocious and just as much caricatures as the women - I can’t imagine any man reading this book and seeing any reality in them but it would still seem like an attack to see your gender presented in this way. And to have this book marketed in the way it is - as historical fiction with witchcraft and fantasy elements - is seriously troubling.</blockquote><br/><br/>Alright, I think that makes the point. Now, my part:<br/>- Having 3 different storylines spread across the time, that are supposed to represent how things don't change, means that you're basically reading the same story 3 times, which is 2 times too much. The book felt extremely long but did not actually provide any value in it, so I ended up bored out of my mind and just trying to rush to the end so I could drop the book.<br/>- I don't know who's responsible for the tags on GoodReads but this is, definitely, <b>NOT</b> <i>historical fiction</i> or even <i>fantasy</i>; basically, nothing really happens except for weird ending arcs that <i>might</i> come across as fantasy<br/>- The synopsis lies... And lies terribly bad... Kate doesn't find her great aunt's secret until the near end and the resolution is lackluster; Altha doesn't use 'all of her powers' to maintain her freedom (most of the time she is just... there...); WWII matters very little for Violet's plot, and, as you can see, very little is written about her in the synopsis<br/>- I enjoyed the way the 3 storylines were written but that just wasn't enough to hold the book until the end"
40549107,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,,,4,read,2024/03/11,2023/06/10,false,"""If Monty Python did a movie about space"", that's how I would describe the book.<br/>And it would make total sense for me because:<br/>- Monty Python were extremely funny<br/>- Some of their jokes dragged for too long and lost their impact (on me) (which takes 1⭐)<br/>- The randomness in their humour matches mine<br/><br/>Coupled with Fry's narration, you get an outstanding piece that you'll consume in, <i>checks started and finished date</i>, 2 days.<br/>Some of the humour is hit or miss, and, thankfully, mostly was a hit for me, but I can see how people can see this as a dull and painful book."
40376072,"Children of Ruin (Children of Time, #2)",Adrian Tchaikovsky,,,0,to-read,,2024/03/08,false,
46270415,The Dutch House,Ann Patchett,0062982699,9780062982698,2,read,2024/02/07,2024/02/02,false,"This is not the genre for me… actually I don’t even know what the genre is supposed to be, but I know I’m not the audience.<br/>Although I could tell that it was beautiful written, the story just didn’t do anything to me. It fell dull, with not much going on, and although I enjoyed some of the interactions of Danny and Maeve overall, I can’t really pinpoint story parts that made sense to me.<br/><br/>It feels wrong for me to review this book this way, mostly because it’s probably a ‘me’ problem and not a book problem but, yeah, I didn’t enjoy it ."
67994271,Padawan,Kiersten White,,9781368023498,4,read,2024/02/24,2024/02/10,false,"About the audiobook: the Star Wars audiobooks are probably the best I’ve heard. There’s special effects, the narrator always seems to be perfectly chosen, 5⭐️ to that!<br/><br/>The light side of the force character development always seems a bit soft, but this is a good book. There’s a lot of Obi WAN’s character in it and it fits well to strength what we already know from him from the main story.<br/>The plot is… okayish, but it is not bad.<br/>Thankfully Star Wars is all about the characters and their whims so this book serves well"
17274667,"Metro 2033 (Metro, #1)",Dmitry Glukhovsky,1481845705,9781481845700,4,read,2024/03/08,2023/03/09,false,"Four stars pushing into three…<br/>It’s a very difficult book in the sense that it feels like there’s no real connection between moments sometimes. For the first 50% of the book, Artyom felt very passive, and then his personality. just kind of did a 180 turn.<br/>I’m not sure if it’s due to the translation, but several moments felt disconnected from one another; at one moment, you would find the characters sitting down and talking, and in the next moment, they would’ve be in front of a door with no explanation on how or why.<br/>While I enjoyed the scenario and the post apocalyptic way of living, overall, I felt that the first half of the book was just trying to do a lot of worldbuilding for the sake of letting us understand how the world actually existed, but without really providing much value to the plot itself. Not only that, but also Artyom’s revelation felt a bit disconnected from the rest of the story. Although I understand where it comes from, it just felt rushed and without a real purpose to it.<br/>Still giving it four stars due to the originality of the story, and the characters and the world building, but I wouldn’t consider the plot properly good."
50027,"Homeland (Forgotten Realms: The Dark Elf Trilogy, #1; Legend of Drizzt, #1)",R.A. Salvatore,,,0,to-read,,2024/02/19,false,
25499718,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,1447273281,9781447273288,4,read,2024/02/13,2023/01/19,false,"This was a very good book and I’ve already bought more from Adrian!<br/>Clearly Adrian was born to write SciFi since this book is truly imaginative and I can understand how he’s so prolific in the genre.<br/>Giving it 4⭐️ since some spider parts felt a bit boring; too many details for little return, but maybe that’s a me problem "
11099729,Darth Plagueis (Star Wars),James Luceno,034551128X,9780345511287,0,to-read,,2024/02/10,false,
31140332,"Thrawn (Star Wars: Thrawn, #1)",Timothy Zahn,1780894848,9781780894843,0,to-read,,2024/02/10,false,
40604754,"Star Wars: Heir to the Empire (Thrawn Trilogy, #1)",Timothy Zahn,,,0,to-read,,2024/02/10,false,
1126719,House of Suns,Alastair Reynolds,0575099127,9780575099128,0,to-read,,2024/02/01,false,
44767458,"Dune (Dune, #1)",Frank Herbert,059309932X,9780593099322,5,read,2024/01/27,2022/10/09,false,This is my 3rd time reading Dune but first time leaving a comment for it.<br/><br/>Dune... Dune is boring... And confusing... And mindlessly full of world-building with very little explanation of certain features that need to be explained by world-building set in other books. <br/><br/>That there 
25566132,Bryony and Roses,T. Kingfisher,1494516608,9781494516604,4,read,2024/01/14,2024/01/07,false,The last 4 chapters felt a bit rushed and almost made me put the book at 3⭐️ but the characters that Kingfisher creates are always very colourful and they carry the weight
2156,Persuasion,Jane Austen,0192802631,9780192802637,0,to-read,,2024/01/10,false,
